row,source,family,style,name,bpm,signature,sourceType,memoryCount,uniqueMemoryCount,fingerprint,exactDuplicatesAll,exactDuplicatesSource,action,origin,attribution
105,Basic Grooves,Hip-Hop,Hip-Hop,Funky Drummer – James Brown,100,4/4,curated,1,1,21600aaaabe2,1,1,ICONIC_CANDIDATE_TRANSCRIBE_VALIDATE,Hip-Hop/Funky Drummer – James Brown,Source IA — adaptation pédagogique
106,Basic Grooves,Hip-Hop,Hip-Hop,Think (About It) – Lyn Collins,102,4/4,curated,1,1,63e74ffa41d8,1,1,SOURCE_ONLY_AI_ADAPTATION_VALIDATE,Hip-Hop/Think (About It) – Lyn Collins,Source IA — adaptation pédagogique
107,Basic Grooves,Hip-Hop,Hip-Hop,Ashley's Roachclip – The Soul Searchers,92,4/4,curated,1,1,4e9d021bb823,1,1,SOURCE_ONLY_AI_ADAPTATION_VALIDATE,Hip-Hop/Ashley's Roachclip – The Soul Searchers,Source IA — adaptation pédagogique
108,Basic Grooves,Hip-Hop,Hip-Hop,Hihache – Lafayette Afro Rock Band,110,4/4,curated,1,1,cee8d04a8e28,1,1,SOURCE_ONLY_AI_ADAPTATION_VALIDATE,Hip-Hop/Hihache – Lafayette Afro Rock Band,Source IA — adaptation pédagogique
109,Basic Grooves,Hip-Hop,Hip-Hop,God Make Me Funky – The Headhunters,104,4/4,curated,1,1,b314880565df,1,1,SOURCE_ONLY_AI_ADAPTATION_VALIDATE,Hip-Hop/God Make Me Funky – The Headhunters,Source IA — adaptation pédagogique
110,Basic Grooves,Hip-Hop,Hip-Hop,It's A New Day – Skull Snaps,100,4/4,curated,1,1,e9044d551943,2,2,SOURCE_ONLY_AI_ADAPTATION_VALIDATE,Hip-Hop/It's A New Day – Skull Snaps,Source IA — adaptation pédagogique
111,Basic Grooves,Hip-Hop,Hip-Hop,Nuthin' But A 'G' Thang – Dr. Dre,94,4/4,curated,1,1,e3ee0460e771,1,1,SOURCE_ONLY_AI_ADAPTATION_VALIDATE,Hip-Hop/Nuthin' But A 'G' Thang – Dr. Dre,Source IA — adaptation pédagogique
112,Basic Grooves,Hip-Hop,Hip-Hop,C.R.E.A.M. – Wu-Tang Clan,91,4/4,curated,1,1,0085a2665c86,1,1,SOURCE_ONLY_AI_ADAPTATION_VALIDATE,Hip-Hop/C.R.E.A.M. – Wu-Tang Clan,Source IA — adaptation pédagogique
113,Basic Grooves,Hip-Hop,Hip-Hop,"Shook Ones, Pt. II – Mobb Deep",94,4/4,curated,1,1,0eec595c3a6c,1,1,SOURCE_ONLY_AI_ADAPTATION_VALIDATE,"Hip-Hop/Shook Ones, Pt. II – Mobb Deep",Source IA — adaptation pédagogique
114,Basic Grooves,Hip-Hop,Hip-Hop,The Message – Grandmaster Flash,100,4/4,curated,1,1,de6c3834e7ca,2,2,SOURCE_ONLY_AI_ADAPTATION_VALIDATE,Hip-Hop/The Message – Grandmaster Flash,Source IA — adaptation pédagogique
115,Basic Grooves,Hip-Hop,Hip-Hop,Rapper's Delight – Sugarhill Gang,112,4/4,curated,1,1,3b12b1fac90d,1,1,SOURCE_ONLY_AI_ADAPTATION_VALIDATE,Hip-Hop/Rapper's Delight – Sugarhill Gang,Source IA — adaptation pédagogique
116,Basic Grooves,Hip-Hop,Hip-Hop,Paid In Full – Eric B. & Rakim,100,4/4,curated,1,1,0ab25e80c9cd,1,1,SOURCE_ONLY_AI_ADAPTATION_VALIDATE,Hip-Hop/Paid In Full – Eric B. & Rakim,Source IA — adaptation pédagogique
117,Basic Grooves,Hip-Hop,Hip-Hop,Hip Hop Hooray – Naughty By Nature,99,4/4,curated,1,1,59ca0ecf3d17,1,1,SOURCE_ONLY_AI_ADAPTATION_VALIDATE,Hip-Hop/Hip Hop Hooray – Naughty By Nature,Source IA — adaptation pédagogique
118,Basic Grooves,Hip-Hop,Hip-Hop,Juicy – The Notorious B.I.G.,96,4/4,curated,1,1,1ea359f322fb,1,1,SOURCE_ONLY_AI_ADAPTATION_VALIDATE,Hip-Hop/Juicy – The Notorious B.I.G.,Source IA — adaptation pédagogique
119,Basic Grooves,Hip-Hop,Hip-Hop,Still D.R.E. – Dr. Dre,93,4/4,curated,1,1,de6c3834e7ca,2,2,SOURCE_ONLY_AI_ADAPTATION_VALIDATE,Hip-Hop/Still D.R.E. – Dr. Dre,Source IA — adaptation pédagogique
120,Basic Grooves,Hip-Hop,Hip-Hop,The Next Episode – Dr. Dre,95,4/4,curated,1,1,be109f70df6e,1,1,SOURCE_ONLY_AI_ADAPTATION_VALIDATE,Hip-Hop/The Next Episode – Dr. Dre,Source IA — adaptation pédagogique
121,Basic Grooves,Hip-Hop,Hip-Hop,Scenario – A Tribe Called Quest,102,4/4,curated,1,1,108e0cf7ac8b,1,1,SOURCE_ONLY_AI_ADAPTATION_VALIDATE,Hip-Hop/Scenario – A Tribe Called Quest,Source IA — adaptation pédagogique
122,Basic Grooves,Hip-Hop,Hip-Hop,They Reminisce Over You (T.R.O.Y.) – Pete Rock & CL Smooth,102,4/4,curated,1,1,7b4d368323fb,1,1,SOURCE_ONLY_AI_ADAPTATION_VALIDATE,Hip-Hop/They Reminisce Over You (T.R.O.Y.) – Pete Rock & CL Smooth,Source IA — adaptation pédagogique
123,Basic Grooves,Hip-Hop,Hip-Hop,Mass Appeal – Gang Starr,96,4/4,curated,1,1,a0358f4c10f9,1,1,SOURCE_ONLY_AI_ADAPTATION_VALIDATE,Hip-Hop/Mass Appeal – Gang Starr,Source IA — adaptation pédagogique
124,Basic Grooves,Hip-Hop,Hip-Hop,93 ’til Infinity – Souls of Mischief,93,4/4,curated,1,1,1d5beca8d541,1,1,SOURCE_ONLY_AI_ADAPTATION_VALIDATE,Hip-Hop/93 ’til Infinity – Souls of Mischief,Source IA — adaptation pédagogique
125,Basic Grooves,Hip-Hop,Hip-Hop,Electric Relaxation – A Tribe Called Quest,98,4/4,curated,1,1,e9044d551943,2,2,SOURCE_ONLY_AI_ADAPTATION_VALIDATE,Hip-Hop/Electric Relaxation – A Tribe Called Quest,Source IA — adaptation pédagogique
126,Basic Grooves,Reggae / Ska,Reggae,One Drop – Bob Marley & The Wailers,76,4/4,curated,1,1,0f045d335f46,1,1,ICONIC_CANDIDATE_TRANSCRIBE_VALIDATE,Reggae / Ska/One Drop – Bob Marley & The Wailers,Source IA — adaptation pédagogique
127,Basic Grooves,Reggae / Ska,Reggae,Exodus – Bob Marley & The Wailers,74,4/4,curated,1,1,2ba299f96a37,1,1,SOURCE_ONLY_AI_ADAPTATION_VALIDATE,Reggae / Ska/Exodus – Bob Marley & The Wailers,Source IA — adaptation pédagogique
128,Basic Grooves,Reggae / Ska,Reggae,Jamming – Bob Marley & The Wailers,78,4/4,curated,1,1,ff679ae7b9dc,1,1,ICONIC_CANDIDATE_TRANSCRIBE_VALIDATE,Reggae / Ska/Jamming – Bob Marley & The Wailers,Source IA — adaptation pédagogique
129,Basic Grooves,Reggae / Ska,Reggae,Is This Love – Bob Marley & The Wailers,76,4/4,curated,1,1,7b1060b75769,1,1,SOURCE_ONLY_AI_ADAPTATION_VALIDATE,Reggae / Ska/Is This Love – Bob Marley & The Wailers,Source IA — adaptation pédagogique
130,Basic Grooves,Reggae / Ska,Reggae,Legalize It – Peter Tosh,74,4/4,curated,1,1,4382f176730e,1,1,SOURCE_ONLY_AI_ADAPTATION_VALIDATE,Reggae / Ska/Legalize It – Peter Tosh,Source IA — adaptation pédagogique
131,Basic Grooves,Reggae / Ska,Reggae,Marcus Garvey – Burning Spear,80,4/4,curated,1,1,0bb72d36f4f3,1,1,SOURCE_ONLY_AI_ADAPTATION_VALIDATE,Reggae / Ska/Marcus Garvey – Burning Spear,Source IA — adaptation pédagogique
132,Basic Grooves,Reggae / Ska,Reggae,Police And Thieves – Junior Murvin,78,4/4,curated,1,1,9724d1022df7,1,1,SOURCE_ONLY_AI_ADAPTATION_VALIDATE,Reggae / Ska/Police And Thieves – Junior Murvin,Source IA — adaptation pédagogique
133,Basic Grooves,Reggae / Ska,Reggae,War Ina Babylon – Max Romeo,78,4/4,curated,1,1,6c68b598b508,1,1,SOURCE_ONLY_AI_ADAPTATION_VALIDATE,Reggae / Ska/War Ina Babylon – Max Romeo,Source IA — adaptation pédagogique
134,Basic Grooves,Reggae / Ska,Reggae,Satta Massagana – The Abyssinians,76,4/4,curated,1,1,99590787f49c,1,1,SOURCE_ONLY_AI_ADAPTATION_VALIDATE,Reggae / Ska/Satta Massagana – The Abyssinians,Source IA — adaptation pédagogique
135,Basic Grooves,Reggae / Ska,Reggae,Pressure Drop – Toots & The Maytals,90,4/4,curated,1,1,d290fc2c91e9,1,1,SOURCE_ONLY_AI_ADAPTATION_VALIDATE,Reggae / Ska/Pressure Drop – Toots & The Maytals,Source IA — adaptation pédagogique
136,Basic Grooves,Reggae / Ska,Reggae,54-46 That's My Number – Toots & The Maytals,88,4/4,curated,1,1,33fab33fb325,1,1,SOURCE_ONLY_AI_ADAPTATION_VALIDATE,Reggae / Ska/54-46 That's My Number – Toots & The Maytals,Source IA — adaptation pédagogique
137,Basic Grooves,Reggae / Ska,Reggae,The Harder They Come – Jimmy Cliff,92,4/4,curated,1,1,ce76f5728f9b,1,1,SOURCE_ONLY_AI_ADAPTATION_VALIDATE,Reggae / Ska/The Harder They Come – Jimmy Cliff,Source IA — adaptation pédagogique
138,Basic Grooves,Reggae / Ska,Reggae,Rivers Of Babylon – The Melodians,86,4/4,curated,1,1,5772ee9345ab,1,1,SOURCE_ONLY_AI_ADAPTATION_VALIDATE,Reggae / Ska/Rivers Of Babylon – The Melodians,Source IA — adaptation pédagogique
139,Basic Grooves,Reggae / Ska,Reggae,Israelites – Desmond Dekker,84,4/4,curated,1,1,9951f02d030d,1,1,SOURCE_ONLY_AI_ADAPTATION_VALIDATE,Reggae / Ska/Israelites – Desmond Dekker,Source IA — adaptation pédagogique
140,Basic Grooves,Reggae / Ska,Reggae,A Message To You Rudy – The Specials,104,4/4,curated,1,1,8a19ff069bb6,1,1,SOURCE_ONLY_AI_ADAPTATION_VALIDATE,Reggae / Ska/A Message To You Rudy – The Specials,Source IA — adaptation pédagogique
141,Basic Grooves,Reggae / Ska,Reggae,Ghost Town – The Specials,75,4/4,curated,1,1,2d5aeaa2b7b0,1,1,SOURCE_ONLY_AI_ADAPTATION_VALIDATE,Reggae / Ska/Ghost Town – The Specials,Source IA — adaptation pédagogique
142,Basic Grooves,Reggae / Ska,Reggae,One Step Beyond – Madness,156,4/4,curated,1,1,7f73c8b2b57e,1,1,SOURCE_ONLY_AI_ADAPTATION_VALIDATE,Reggae / Ska/One Step Beyond – Madness,Source IA — adaptation pédagogique
143,Basic Grooves,Reggae / Ska,Reggae,Mirror In The Bathroom – The Beat,160,4/4,curated,1,1,ac473cd17a09,1,1,SOURCE_ONLY_AI_ADAPTATION_VALIDATE,Reggae / Ska/Mirror In The Bathroom – The Beat,Source IA — adaptation pédagogique
144,Basic Grooves,Reggae / Ska,Reggae,Guns Of Navarone – The Skatalites,132,4/4,curated,1,1,98fe34bd0b1f,1,1,SOURCE_ONLY_AI_ADAPTATION_VALIDATE,Reggae / Ska/Guns Of Navarone – The Skatalites,Source IA — adaptation pédagogique
145,Basic Grooves,Reggae / Ska,Reggae,Gangsters – The Specials,148,4/4,curated,1,1,0191b7d62df2,1,1,SOURCE_ONLY_AI_ADAPTATION_VALIDATE,Reggae / Ska/Gangsters – The Specials,Source IA — adaptation pédagogique
146,Basic Grooves,Reggae / Ska,Reggae,Walking On The Moon – The Police,146,4/4,curated,1,1,1f39852ca139,1,1,SOURCE_ONLY_AI_ADAPTATION_VALIDATE,Reggae / Ska/Walking On The Moon – The Police,Source IA — adaptation pédagogique
147,Basic Grooves,Reggae / Ska,Reggae,Red Red Wine – UB40,89,4/4,curated,1,1,bfa2e510ba69,1,1,SOURCE_ONLY_AI_ADAPTATION_VALIDATE,Reggae / Ska/Red Red Wine – UB40,Source IA — adaptation pédagogique
148,Basic Grooves,Reggae / Ska,Reggae,Kingston Town – UB40,82,4/4,curated,1,1,2cb8d50f3745,1,1,SOURCE_ONLY_AI_ADAPTATION_VALIDATE,Reggae / Ska/Kingston Town – UB40,Source IA — adaptation pédagogique
149,Basic Grooves,Reggae / Ska,Reggae,Pass The Dutchie – Musical Youth,150,4/4,curated,1,1,ac7d705392d6,1,1,SOURCE_ONLY_AI_ADAPTATION_VALIDATE,Reggae / Ska/Pass The Dutchie – Musical Youth,Source IA — adaptation pédagogique
150,Basic Grooves,Reggae / Ska,Reggae,Here I Come – Barrington Levy,86,4/4,curated,1,1,5311d252a63c,1,1,SOURCE_ONLY_AI_ADAPTATION_VALIDATE,Reggae / Ska/Here I Come – Barrington Levy,Source IA — adaptation pédagogique
151,Basic Grooves,Latin,Latin,The Girl From Ipanema – Getz/Gilberto,124,4/4,curated,1,1,84018082330a,1,1,SOURCE_ONLY_AI_ADAPTATION_VALIDATE,Latin/The Girl From Ipanema – Getz/Gilberto,Source IA — adaptation pédagogique
152,Basic Grooves,Latin,Latin,Mas Que Nada – Jorge Ben Jor,148,4/4,curated,1,1,a94ac302b455,4,4,SOURCE_ONLY_AI_ADAPTATION_VALIDATE,Latin/Mas Que Nada – Jorge Ben Jor,Source IA — adaptation pédagogique
153,Basic Grooves,Latin,Latin,Oye Como Va – Santana,126,4/4,curated,1,1,a3250f3a030a,2,2,SOURCE_ONLY_AI_ADAPTATION_VALIDATE,Latin/Oye Como Va – Santana,Source IA — adaptation pédagogique
154,Basic Grooves,Latin,Latin,Manteca – Dizzy Gillespie,132,4/4,curated,1,1,6865ce1dd6c5,1,1,SOURCE_ONLY_AI_ADAPTATION_VALIDATE,Latin/Manteca – Dizzy Gillespie,Source IA — adaptation pédagogique
155,Basic Grooves,Latin,Latin,Watermelon Man – Mongo Santamaría,112,4/4,curated,1,1,6d886e54241b,2,2,SOURCE_ONLY_AI_ADAPTATION_VALIDATE,Latin/Watermelon Man – Mongo Santamaría,Source IA — adaptation pédagogique
156,Basic Grooves,Latin,Bossa Nova,Soul Bossa Nova – Quincy Jones,156,4/4,curated,1,1,a94ac302b455,4,4,SOURCE_ONLY_AI_ADAPTATION_VALIDATE,Latin/Soul Bossa Nova – Quincy Jones,Source IA — adaptation pédagogique
157,Basic Grooves,Latin,Latin,Corcovado – Antônio Carlos Jobim,104,4/4,curated,1,1,3d04febfbfed,1,1,SOURCE_ONLY_AI_ADAPTATION_VALIDATE,Latin/Corcovado – Antônio Carlos Jobim,Source IA — adaptation pédagogique
158,Basic Grooves,Latin,Latin,Wave – Antônio Carlos Jobim,126,4/4,curated,1,1,e2c7c1a73a21,1,1,SOURCE_ONLY_AI_ADAPTATION_VALIDATE,Latin/Wave – Antônio Carlos Jobim,Source IA — adaptation pédagogique
159,Basic Grooves,Latin,Latin,Desafinado – Stan Getz & Charlie Byrd,132,4/4,curated,1,1,091d7ece0a40,1,1,SOURCE_ONLY_AI_ADAPTATION_VALIDATE,Latin/Desafinado – Stan Getz & Charlie Byrd,Source IA — adaptation pédagogique
160,Basic Grooves,Latin,Latin,Água de Beber – Antônio Carlos Jobim,126,4/4,curated,1,1,be3d4cb9e857,1,1,SOURCE_ONLY_AI_ADAPTATION_VALIDATE,Latin/Água de Beber – Antônio Carlos Jobim,Source IA — adaptation pédagogique
161,Basic Grooves,Latin,Latin,Brazil – Ary Barroso,144,4/4,curated,1,1,a3250f3a030a,2,2,SOURCE_ONLY_AI_ADAPTATION_VALIDATE,Latin/Brazil – Ary Barroso,Source IA — adaptation pédagogique
162,Basic Grooves,Latin,Latin,Ran Kan Kan – Tito Puente,168,4/4,curated,1,1,8eb11050e326,1,1,SOURCE_ONLY_AI_ADAPTATION_VALIDATE,Latin/Ran Kan Kan – Tito Puente,Source IA — adaptation pédagogique
163,Basic Grooves,Latin,Latin,Mambo Gozón – Tito Puente,172,4/4,curated,1,1,fdf7b68e3c34,1,1,SOURCE_ONLY_AI_ADAPTATION_VALIDATE,Latin/Mambo Gozón – Tito Puente,Source IA — adaptation pédagogique
164,Basic Grooves,Latin,Latin,Quimbara – Celia Cruz,176,4/4,curated,1,1,9cec8270031c,1,1,SOURCE_ONLY_AI_ADAPTATION_VALIDATE,Latin/Quimbara – Celia Cruz,Source IA — adaptation pédagogique
165,Basic Grooves,Latin,Latin,Pedro Navaja – Rubén Blades,104,4/4,curated,1,1,da85cff7e772,1,1,SOURCE_ONLY_AI_ADAPTATION_VALIDATE,Latin/Pedro Navaja – Rubén Blades,Source IA — adaptation pédagogique
166,Basic Grooves,Latin,Latin,Chan Chan – Buena Vista Social Club,82,4/4,curated,1,1,a94ac302b455,4,4,SOURCE_ONLY_AI_ADAPTATION_VALIDATE,Latin/Chan Chan – Buena Vista Social Club,Source IA — adaptation pédagogique
167,Basic Grooves,Latin,Latin,El Cuarto de Tula – Buena Vista Social Club,100,4/4,curated,1,1,ef06aa4f0f3d,1,1,SOURCE_ONLY_AI_ADAPTATION_VALIDATE,Latin/El Cuarto de Tula – Buena Vista Social Club,Source IA — adaptation pédagogique
168,Basic Grooves,Latin,Latin,Black Orpheus – Luiz Bonfá,132,4/4,curated,1,1,88defd6316e2,1,1,SOURCE_ONLY_AI_ADAPTATION_VALIDATE,Latin/Black Orpheus – Luiz Bonfá,Source IA — adaptation pédagogique
169,Basic Grooves,Latin,Latin,Afro Blue – Mongo Santamaría,126,6/8,curated,1,1,dcc00253c6d6,1,1,SOURCE_ONLY_AI_ADAPTATION_VALIDATE,Latin/Afro Blue – Mongo Santamaría,Source IA — adaptation pédagogique
170,Basic Grooves,Latin,Latin,Spain – Chick Corea,126,4/4,curated,1,1,e8f5b5fe5981,1,1,SOURCE_ONLY_AI_ADAPTATION_VALIDATE,Latin/Spain – Chick Corea,Source IA — adaptation pédagogique
171,Basic Grooves,Latin,Latin,A Night in Tunisia – Chano Pozo / Dizzy Gillespie,138,4/4,curated,1,1,a94ac302b455,4,4,SOURCE_ONLY_AI_ADAPTATION_VALIDATE,Latin/A Night in Tunisia – Chano Pozo / Dizzy Gillespie,Source IA — adaptation pédagogique
172,Basic Grooves,Latin,Latin,Chega de Saudade – João Gilberto,126,4/4,curated,1,1,fe8b44ee80dc,1,1,SOURCE_ONLY_AI_ADAPTATION_VALIDATE,Latin/Chega de Saudade – João Gilberto,Source IA — adaptation pédagogique
173,Basic Grooves,Latin,Samba,Samba de Uma Nota Só – Antônio Carlos Jobim,132,4/4,curated,1,1,20850586aa9f,1,1,SOURCE_ONLY_AI_ADAPTATION_VALIDATE,Latin/Samba de Uma Nota Só – Antônio Carlos Jobim,Source IA — adaptation pédagogique
174,Basic Grooves,Latin,Latin,El Cantante – Héctor Lavoe,102,4/4,curated,1,1,6d886e54241b,2,2,SOURCE_ONLY_AI_ADAPTATION_VALIDATE,Latin/El Cantante – Héctor Lavoe,Source IA — adaptation pédagogique
175,Basic Grooves,Latin,Latin,Vivir Mi Vida – Marc Anthony,105,4/4,curated,1,1,4a9d362755c3,1,1,SOURCE_ONLY_AI_ADAPTATION_VALIDATE,Latin/Vivir Mi Vida – Marc Anthony,Source IA — adaptation pédagogique
176,Basic Grooves,Afro / World,Afro / World,Water No Get Enemy – Fela Kuti,102,4/4,curated,1,1,75a378488f22,4,4,SOURCE_ONLY_AI_ADAPTATION_VALIDATE,Afro / World/Water No Get Enemy – Fela Kuti,Source IA — adaptation pédagogique
177,Basic Grooves,Afro / World,Afro / World,Zombie – Fela Kuti,110,4/4,curated,1,1,2c09b04e823a,3,3,SOURCE_ONLY_AI_ADAPTATION_VALIDATE,Afro / World/Zombie – Fela Kuti,Source IA — adaptation pédagogique
178,Basic Grooves,Afro / World,Afro / World,Expensive Shit – Fela Kuti,104,4/4,curated,1,1,19da1b0d1709,1,1,SOURCE_ONLY_AI_ADAPTATION_VALIDATE,Afro / World/Expensive Shit – Fela Kuti,Source IA — adaptation pédagogique
179,Basic Grooves,Afro / World,Afro / World,Shakara – Fela Kuti,106,4/4,curated,1,1,f8b3f3da62a2,2,2,SOURCE_ONLY_AI_ADAPTATION_VALIDATE,Afro / World/Shakara – Fela Kuti,Source IA — adaptation pédagogique
180,Basic Grooves,Afro / World,Afro / World,Sorrow Tears And Blood – Fela Kuti,108,4/4,curated,1,1,75a378488f22,4,4,SOURCE_ONLY_AI_ADAPTATION_VALIDATE,Afro / World/Sorrow Tears And Blood – Fela Kuti,Source IA — adaptation pédagogique
181,Basic Grooves,Afro / World,Afro / World,Gentleman – Fela Kuti,104,4/4,curated,1,1,f8b3f3da62a2,2,2,SOURCE_ONLY_AI_ADAPTATION_VALIDATE,Afro / World/Gentleman – Fela Kuti,Source IA — adaptation pédagogique
182,Basic Grooves,Afro / World,Afro / World,Lady – Fela Kuti,108,4/4,curated,1,1,c5530d47d68d,1,1,SOURCE_ONLY_AI_ADAPTATION_VALIDATE,Afro / World/Lady – Fela Kuti,Source IA — adaptation pédagogique
183,Basic Grooves,Afro / World,Afro / World,Roforofo Fight – Fela Kuti,106,4/4,curated,1,1,75a378488f22,4,4,SOURCE_ONLY_AI_ADAPTATION_VALIDATE,Afro / World/Roforofo Fight – Fela Kuti,Source IA — adaptation pédagogique
184,Basic Grooves,Afro / World,Afro / World,Opposite People – Fela Kuti,112,4/4,curated,1,1,149ef3e06fa6,1,1,SOURCE_ONLY_AI_ADAPTATION_VALIDATE,Afro / World/Opposite People – Fela Kuti,Source IA — adaptation pédagogique
185,Basic Grooves,Afro / World,Afro / World,ITT – Fela Kuti,104,4/4,curated,1,1,69ec3fb9548f,2,2,SOURCE_ONLY_AI_ADAPTATION_VALIDATE,Afro / World/ITT – Fela Kuti,Source IA — adaptation pédagogique
186,Basic Grooves,Afro / World,Soul,Soul Makossa – Manu Dibango,118,4/4,curated,1,1,b7c4442bae03,3,3,SOURCE_ONLY_AI_ADAPTATION_VALIDATE,Afro / World/Soul Makossa – Manu Dibango,Source IA — adaptation pédagogique
187,Basic Grooves,Afro / World,Afro / World,Pata Pata – Miriam Makeba,126,4/4,curated,1,1,c0d2c13ae335,1,1,SOURCE_ONLY_AI_ADAPTATION_VALIDATE,Afro / World/Pata Pata – Miriam Makeba,Source IA — adaptation pédagogique
188,Basic Grooves,Afro / World,Afro / World,Yéké Yéké – Mory Kanté,124,4/4,curated,1,1,e6df87f13ac4,1,1,SOURCE_ONLY_AI_ADAPTATION_VALIDATE,Afro / World/Yéké Yéké – Mory Kanté,Source IA — adaptation pédagogique
189,Basic Grooves,Afro / World,Afro / World,Sweet Mother – Prince Nico Mbarga,118,4/4,curated,1,1,2c09b04e823a,3,3,SOURCE_ONLY_AI_ADAPTATION_VALIDATE,Afro / World/Sweet Mother – Prince Nico Mbarga,Source IA — adaptation pédagogique
190,Basic Grooves,Afro / World,Afro / World,Agolo – Angélique Kidjo,116,4/4,curated,1,1,7f5fa598cb10,1,1,SOURCE_ONLY_AI_ADAPTATION_VALIDATE,Afro / World/Agolo – Angélique Kidjo,Source IA — adaptation pédagogique
191,Basic Grooves,Afro / World,Afro / World,Jerusalema – Master KG,124,4/4,curated,1,1,b7c4442bae03,3,3,SOURCE_ONLY_AI_ADAPTATION_VALIDATE,Afro / World/Jerusalema – Master KG,Source IA — adaptation pédagogique
192,Basic Grooves,Afro / World,Afro / World,Waka Waka – Shakira,128,4/4,curated,1,1,2c09b04e823a,3,3,SOURCE_ONLY_AI_ADAPTATION_VALIDATE,Afro / World/Waka Waka – Shakira,Source IA — adaptation pédagogique
193,Basic Grooves,Afro / World,Afro / World,Homeless – Ladysmith Black Mambazo,92,6/8,curated,1,1,a69413e39c17,1,1,SOURCE_ONLY_AI_ADAPTATION_VALIDATE,Afro / World/Homeless – Ladysmith Black Mambazo,Source IA — adaptation pédagogique
194,Basic Grooves,Afro / World,Afro / World,Malaika – Miriam Makeba,96,6/8,curated,1,1,289635a0207a,1,1,SOURCE_ONLY_AI_ADAPTATION_VALIDATE,Afro / World/Malaika – Miriam Makeba,Source IA — adaptation pédagogique
195,Basic Grooves,Afro / World,Afro / World,Jingo – Santana,116,6/8,curated,1,1,1727d6868b54,1,1,SOURCE_ONLY_AI_ADAPTATION_VALIDATE,Afro / World/Jingo – Santana,Source IA — adaptation pédagogique
196,Basic Grooves,Afro / World,Afro / World,Ye Ye De Smell – Fela Kuti,108,4/4,curated,1,1,b7c4442bae03,3,3,SOURCE_ONLY_AI_ADAPTATION_VALIDATE,Afro / World/Ye Ye De Smell – Fela Kuti,Source IA — adaptation pédagogique
197,Basic Grooves,Afro / World,Funk,African Woman – The Funkees,112,4/4,curated,1,1,0f1fa47d8a30,1,1,SOURCE_ONLY_AI_ADAPTATION_VALIDATE,Afro / World/African Woman – The Funkees,Source IA — adaptation pédagogique
198,Basic Grooves,Afro / World,Afro / World,New Bell – Manu Dibango,116,4/4,curated,1,1,4abd324752b7,1,1,SOURCE_ONLY_AI_ADAPTATION_VALIDATE,Afro / World/New Bell – Manu Dibango,Source IA — adaptation pédagogique
199,Basic Grooves,Afro / World,Afro / World,Lady (Hear Me Tonight) – Modjo / Chic-influenced world-dance,126,4/4,curated,1,1,75a378488f22,4,4,SOURCE_ONLY_AI_ADAPTATION_VALIDATE,Afro / World/Lady (Hear Me Tonight) – Modjo / Chic-influenced world-dance,Source IA — adaptation pédagogique
200,Basic Grooves,Afro / World,Afro / World,Premier Gaou – Magic System,126,4/4,curated,1,1,69ec3fb9548f,2,2,SOURCE_ONLY_AI_ADAPTATION_VALIDATE,Afro / World/Premier Gaou – Magic System,Source IA — adaptation pédagogique
201,Battrochtek Library v2,Latin / Cumbia,Cumbia Colombiana,Cumbia Colombiana,96,4/4,curated,8,6,5f4f632f09e7,59,59,MERGE_TO_CUMBIA_TRADITIONAL_REBUILD,Colombia,Battrochtek — adaptation pédagogique drum-set
202,Battrochtek Library v2,Latin / Cumbia,Cumbia Traditional Drum-Set,Cumbia Traditional Drum-Set,94,4/4,curated,8,6,5f4f632f09e7,59,59,MERGE_TO_CUMBIA_TRADITIONAL_REBUILD,Colombia,Battrochtek — adaptation pédagogique drum-set
203,Battrochtek Library v2,Latin / Cumbia,Cumbia Moderna,Cumbia Moderna,102,4/4,curated,8,6,5f4f632f09e7,59,59,REVIEW_CUMBIA_VARIANT_REBUILD_OR_TAG,Colombia,Battrochtek — adaptation pédagogique drum-set
